filename,instrument,instrument_family,instrument_source,audio_source
guitar_acoustic_014-092-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-057-100,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-055-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-034-075,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-071-025,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-091-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-065-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-101-050,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-058-050,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-054-127,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-037-025,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-089-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-080-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-098-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-081-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-102-025,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-084-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-085-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-075-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-099-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-063-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-064-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-100-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-035-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-069-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-024-075,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-092-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-095-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-031-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-069-100,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-028-100,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-032-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-043-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-037-075,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-064-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-058-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-036-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-071-050,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-082-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-105-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-045-025,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-039-025,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-037-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-041-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-051-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-046-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-028-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-024-100,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-064-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-033-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-061-100,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-056-100,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-054-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-084-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-029-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-027-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-063-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-038-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-102-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-050-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-103-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-075-100,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-051-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-029-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-079-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-073-075,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-032-025,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-053-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-036-127,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-030-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-026-100,guitar_acoustic_014,guitar,acoustic,nsynth-test
guitar_acoustic_014-036-050,guitar_acoustic_014,guitar,acoustic,nsynth-valid
guitar_acoustic_014-090-075,guitar_acoustic_014,guitar,acoustic,nsynth-test
string_acoustic_056-042-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-054-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-036-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-075-025,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-062-025,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-055-100,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-073-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-068-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-058-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-046-050,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-073-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-072-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-074-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-070-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-057-025,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-045-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-071-100,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-058-127,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-039-050,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-061-075,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-040-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-075-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-049-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-069-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-067-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-074-100,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-059-127,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-053-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-051-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-037-025,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-047-025,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-047-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-066-025,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-048-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-041-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-056-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-051-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-079-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-076-025,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-048-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-070-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-060-127,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-048-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-062-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-076-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-046-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-039-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-051-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-072-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-070-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-043-025,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-046-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-056-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-041-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-078-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-040-025,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-076-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-036-127,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-046-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-071-075,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-063-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-050-025,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-048-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-042-025,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-042-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-054-050,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-063-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-059-100,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-058-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-050-127,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-069-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-053-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-037-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-062-075,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-043-100,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-074-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-058-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-042-100,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-061-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-067-025,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-057-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-040-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-079-127,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-037-127,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-077-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-036-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-044-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-078-127,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-056-025,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-065-100,string_acoustic_056,string,acoustic,nsynth-test
string_acoustic_056-069-100,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-039-025,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-054-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-061-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-074-025,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-077-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-069-075,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-040-050,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-049-127,string_acoustic_056,string,acoustic,nsynth-valid
string_acoustic_056-060-025,string_acoustic_056,string,acoustic,nsynth-valid
flute_acoustic_002-092-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-067-025,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-071-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-069-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-087-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-103-075,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-096-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-092-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-084-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-075-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-085-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-068-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-089-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-088-127,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-098-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-107-100,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-104-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-097-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-071-127,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-068-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-077-025,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-095-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-070-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-078-025,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-106-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-082-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-105-100,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-094-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-092-127,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-101-050,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-091-100,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-072-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-090-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-107-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-093-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-104-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-094-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-099-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-087-127,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-075-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-072-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-080-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-098-025,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-108-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-097-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-100-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-068-050,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-073-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-103-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-100-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-076-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-073-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-100-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-076-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-075-100,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-071-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-106-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-089-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-107-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-102-025,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-075-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-074-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-093-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-078-100,flute_acoustic_002,flute,acoustic,nsynth-test
flute_acoustic_002-086-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-104-025,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-079-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-104-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-089-075,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-081-050,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-108-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-080-100,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-106-127,flute_acoustic_002,flute,acoustic,nsynth-valid
flute_acoustic_002-085-075,flute_acoustic_002,flute,acoustic,nsynth-valid
